prefix,lat,lon,dxcc,iso3,name 
UD7Y,44.65,40.0,54,RUS,European Russia
UD8,55.88,84.08,15,RUS,Asiatic Russia
UD8A,54.75,60.7,15,RUS,Asiatic Russia
UD8C,58.7,61.33,15,RUS,Asiatic Russia
UD8F,58.0,56.32,54,RUS,European Russia
UD8H,58.75,82.13,15,RUS,Asiatic Russia
UD8J,62.25,70.17,15,RUS,Asiatic Russia
UD8K,65.3,74.03,15,RUS,Asiatic Russia
UD8L,57.83,69.0,15,RUS,Asiatic Russia
UD8M,56.22,73.27,15,RUS,Asiatic Russia
UD8O,55.45,79.55,15,RUS,Asiatic Russia
UD8Q,55.57,64.75,15,RUS,Asiatic Russia
UD8S,52.13,55.6,15,RUS,Asiatic Russia
UD8U,54.93,87.23,15,RUS,Asiatic Russia
UD8W,54.47,56.27,15,RUS,Asiatic Russia
UD8X,64.28,54.47,54,RUS,European Russia
UD8Y,52.77,82.62,15,RUS,Asiatic Russia
UD8Z,50.92,86.92,15,RUS,Asiatic Russia
UD9,55.88,84.08,15,RUS,Asiatic Russia
UD9A,54.75,60.7,15,RUS,Asiatic Russia
UD9C,58.7,61.33,15,RUS,Asiatic Russia
UD9F,58.0,56.32,54,RUS,European Russia
UD9H,58.75,82.13,15,RUS,Asiatic Russia
UD9J,62.25,70.17,15,RUS,Asiatic Russia
UD9K,65.3,74.03,15,RUS,Asiatic Russia
UD9L,57.83,69.0,15,RUS,Asiatic Russia
UD9M,56.22,73.27,15,RUS,Asiatic Russia
UD9O,55.45,79.55,15,RUS,Asiatic Russia
UD9Q,55.57,64.75,15,RUS,Asiatic Russia
UD9S,52.13,55.6,15,RUS,Asiatic Russia
UD9U,54.93,87.23,15,RUS,Asiatic Russia
UD9W,54.47,56.27,15,RUS,Asiatic Russia
UD9X,64.28,54.47,54,RUS,European Russia
UD9Y,52.77,82.62,15,RUS,Asiatic Russia
UD9Z,50.92,86.92,15,RUS,Asiatic Russia
UE0,55.88,84.08,15,RUS,Asiatic Russia
UE0A,59.88,91.67,15,RUS,Asiatic Russia
UE0C,54.8,136.83,15,RUS,Asiatic Russia
UE0D,48.6,132.2,15,RUS,Asiatic Russia
UE0E,50.55,142.6,15,RUS,Asiatic Russia
UE0G,53.55,127.83,15,RUS,Asiatic Russia
UE0I,62.9,153.7,15,RUS,Asiatic Russia
UE0K,66.67,171.0,15,RUS,Asiatic Russia
UE0L,45.33,134.67,15,RUS,Asiatic Russia
UE0O,53.8,109.33,15,RUS,Asiatic Russia
UE0Q,66.4,129.17,15,RUS,Asiatic Russia
UE0R,57.37,106.0,15,RUS,Asiatic Russia
UE0U,54.0,118.0,15,RUS,Asiatic Russia
UE0W,53.5,90.0,15,RUS,Asiatic Russia
UE0X,56.0,159.0,15,RUS,Asiatic Russia
UE0Y,51.78,94.75,15,RUS,Asiatic Russia
UE1A,59.95,30.3,54,RUS,European Russia
UE1C,60.05,31.75,54,RUS,European Russia
UE1I,64.28,54.47,54,RUS,European Russia
UE1N,63.82,33.0,54,RUS,European Russia
UE1O,63.5,43.0,54,RUS,European Russia
UE1P,68.83,54.83,54,RUS,European Russia
UE1Q,60.08,40.45,54,RUS,European Russia
UE1T,58.43,32.38,54,RUS,European Russia
UE1W,57.32,29.25,54,RUS,European Russia
UE1Z,68.03,34.57,54,RUS,European Russia
UE2,54.72,20.52,126,RUS,Kaliningrad
UE3A,55.75,37.62,54,RUS,European Russia
UE3D,55.7,36.97,54,RUS,European Russia
UE3E,52.85,36.43,54,RUS,European Russia
UE3G,52.7,39.15,54,RUS,European Russia
UE3I,57.15,34.62,54,RUS,European Russia
UE3K,51.05,40.15,54,RUS,European Russia
UE3L,55.0,33.0,54,RUS,European Russia
UE3M,57.87,39.2,54,RUS,European Russia
UE3N,58.55,43.68,54,RUS,European Russia
UE3P,53.92,37.58,54,RUS,European Russia
UE3R,52.72,41.57,54,RUS,European Russia
UE3S,54.4,40.6,54,RUS,European Russia
UE3T,56.48,44.53,54,RUS,European Russia
UE3U,57.02,41.52,54,RUS,European Russia
UE3V,56.08,40.62,54,RUS,European Russia
UE3W,51.75,36.02,54,RUS,European Russia
UE3X,54.43,35.43,54,RUS,European Russia
UE3Y,52.95,33.4,54,RUS,European Russia
UE3Z,50.77,37.45,54,RUS,European Russia
UE4A,49.73,44.12,54,RUS,European Russia
UE4C,51.78,46.73,54,RUS,European Russia
UE4F,53.25,44.57,54,RUS,European Russia
UE4H,53.45,50.45,54,RUS,European Russia
UE4L,53.95,47.92,54,RUS,European Russia
UE4N,58.77,49.83,54,RUS,European Russia
UE4P,55.55,50.93,54,RUS,European Russia
UE4S,56.7,47.87,54,RUS,European Russia
UE4U,54.43,44.45,54,RUS,European Russia
UE4W,57.28,52.75,54,RUS,European Russia
UE4Y,55.55,47.1,54,RUS,European Russia
UE5A,55.75,37.62,54,RUS,European Russia
UE5D,55.7,36.97,54,RUS,European Russia
UE5E,52.85,36.43,54,RUS,European Russia
UE5G,52.7,39.15,54,RUS,European Russia
UE5I,57.15,34.62,54,RUS,European Russia
UE5K,51.05,40.15,54,RUS,European Russia
UE5L,55.0,33.0,54,RUS,European Russia
UE5M,57.87,39.2,54,RUS,European Russia
UE5N,58.55,43.68,54,RUS,European Russia
UE5P,53.92,37.58,54,RUS,European Russia
UE5R,52.72,41.57,54,RUS,European Russia
UE5S,54.4,40.6,54,RUS,European Russia
UE5T,56.48,44.53,54,RUS,European Russia
UE5U,57.02,41.52,54,RUS,European Russia
UE5V,56.08,40.62,54,RUS,European Russia
UE5W,51.75,36.02,54,RUS,European Russia
UE5X,54.43,35.43,54,RUS,European Russia
UE5Y,52.95,33.4,54,RUS,European Russia
UE5Z,50.77,37.45,54,RUS,European Russia
UE6A,45.37,39.43,54,RUS,European Russia
UE6E,43.92,41.78,54,RUS,European Russia
UE6F,45.05,43.27,54,RUS,European Russia
UE6I,46.57,45.32,54,RUS,European Russia
UE6J,43.18,44.23,54,RUS,European Russia
UE6K,44.93,34.1,54,RUS,European Russia
UE6L,47.87,41.18,54,RUS,European Russia
UE6P,43.4,45.72,54,RUS,European Russia
UE6Q,43.2,44.97,54,RUS,European Russia
UE6R,50.0,30.0,54,RUS,European Russia
UE6U,47.23,47.23,54,RUS,European Russia
UE6W,43.1,46.88,54,RUS,European Russia
UE6X,43.58,43.4,54,RUS,European Russia
UE6Y,44.65,40.0,54,RUS,European Russia
UE7A,45.37,39.43,54,RUS,European Russia
UE7E,43.92,41.78,54,RUS,European Russia
UE7F,45.05,43.27,54,RUS,European Russia
UE7I,46.57,45.32,54,RUS,European Russia
UE7J,43.18,44.23,54,RUS,European Russia
UE7K,44.93,34.1,54,RUS,European Russia
UE7L,47.87,41.18,54,RUS,European Russia
UE7P,43.4,45.72,54,RUS,European Russia
UE7Q,43.2,44.97,54,RUS,European Russia
UE7R,50.0,30.0,54,RUS,European Russia
UE7U,47.23,47.23,54,RUS,European Russia
UE7W,43.1,46.88,54,RUS,European Russia
UE7X,43.58,43.4,54,RUS,European Russia
UE7Y,44.65,40.0,54,RUS,European Russia
UE8,55.88,84.08,15,RUS,Asiatic Russia
UE83M,47.87,41.18,54,RUS,European Russia
UE8A,54.75,60.7,15,RUS,Asiatic Russia
UE8C,58.7,61.33,15,RUS,Asiatic Russia
UE8F,58.0,56.32,54,RUS,European Russia
UE8H,58.75,82.13,15,RUS,Asiatic Russia
UE8J,62.25,70.17,15,RUS,Asiatic Russia
UE8K,65.3,74.03,15,RUS,Asiatic Russia
UE8L,57.83,69.0,15,RUS,Asiatic Russia
UE8M,56.22,73.27,15,RUS,Asiatic Russia
UE8O,55.45,79.55,15,RUS,Asiatic Russia
UE8Q,55.57,64.75,15,RUS,Asiatic Russia
UE8S,52.13,55.6,15,RUS,Asiatic Russia
UE8U,54.93,87.23,15,RUS,Asiatic Russia
UE8W,54.47,56.27,15,RUS,Asiatic Russia
UE8X,64.28,54.47,54,RUS,European Russia
UE8Y,52.77,82.62,15,RUS,Asiatic Russia
UE8Z,50.92,86.92,15,RUS,Asiatic Russia
UE9,55.88,84.08,15,RUS,Asiatic Russia
UE9A,54.75,60.7,15,RUS,Asiatic Russia
UE9C,58.7,61.33,15,RUS,Asiatic Russia
UE9F,58.0,56.32,54,RUS,European Russia
UE9H,58.75,82.13,15,RUS,Asiatic Russia
UE9J,62.25,70.17,15,RUS,Asiatic Russia
UE9K,65.3,74.03,15,RUS,Asiatic Russia
UE9L,57.83,69.0,15,RUS,Asiatic Russia
UE9M,56.22,73.27,15,RUS,Asiatic Russia
UE9O,55.45,79.55,15,RUS,Asiatic Russia
UE9Q,55.57,64.75,15,RUS,Asiatic Russia
UE9S,52.13,55.6,15,RUS,Asiatic Russia
UE9U,54.93,87.23,15,RUS,Asiatic Russia
UE9W,54.47,56.27,15,RUS,Asiatic Russia
UE9X,64.28,54.47,54,RUS,European Russia
UE9Y,52.77,82.62,15,RUS,Asiatic Russia
UE9Z,50.92,86.92,15,RUS,Asiatic Russia
UF0,55.88,84.08,15,RUS,Asiatic Russia
UF0A,59.88,91.67,15,RUS,Asiatic Russia
UF0C,54.8,136.83,15,RUS,Asiatic Russia
UF0D,48.6,132.2,15,RUS,Asiatic Russia
UF0E,50.55,142.6,15,RUS,Asiatic Russia
UF0G,53.55,127.83,15,RUS,Asiatic Russia
UF0I,62.9,153.7,15,RUS,Asiatic Russia
UF0K,66.67,171.0,15,RUS,Asiatic Russia
UF0L,45.33,134.67,15,RUS,Asiatic Russia
UF0O,53.8,109.33,15,RUS,Asiatic Russia
UF0Q,66.4,129.17,15,RUS,Asiatic Russia
UF0R,57.37,106.0,15,RUS,Asiatic Russia
UF0U,54.0,118.0,15,RUS,Asiatic Russia
UF0W,53.5,90.0,15,RUS,Asiatic Russia
UF0X,56.0,159.0,15,RUS,Asiatic Russia
UF0Y,51.78,94.75,15,RUS,Asiatic Russia
UF1A,59.95,30.3,54,RUS,European Russia
UF1C,60.05,31.75,54,RUS,European Russia
UF1I,64.28,54.47,54,RUS,European Russia
UF1N,63.82,33.0,54,RUS,European Russia
UF1O,63.5,43.0,54,RUS,European Russia
UF1P,68.83,54.83,54,RUS,European Russia
UF1Q,60.08,40.45,54,RUS,European Russia
UF1T,58.43,32.38,54,RUS,European Russia
UF1W,57.32,29.25,54,RUS,European Russia
UF1Z,68.03,34.57,54,RUS,European Russia
UF2,54.72,20.52,126,RUS,Kaliningrad
UF3A,55.75,37.62,54,RUS,European Russia
UF3D,55.7,36.97,54,RUS,European Russia
UF3E,52.85,36.43,54,RUS,European Russia
UF3G,52.7,39.15,54,RUS,European Russia
UF3I,57.15,34.62,54,RUS,European Russia
UF3K,51.05,40.15,54,RUS,European Russia
UF3L,55.0,33.0,54,RUS,European Russia
UF3M,57.87,39.2,54,RUS,European Russia
UF3N,58.55,43.68,54,RUS,European Russia
UF3P,53.92,37.58,54,RUS,European Russia
UF3R,52.72,41.57,54,RUS,European Russia
UF3S,54.4,40.6,54,RUS,European Russia
UF3T,56.48,44.53,54,RUS,European Russia
UF3U,57.02,41.52,54,RUS,European Russia
UF3V,56.08,40.62,54,RUS,European Russia
UF3W,51.75,36.02,54,RUS,European Russia
UF3X,54.43,35.43,54,RUS,European Russia
UF3Y,52.95,33.4,54,RUS,European Russia
UF3Z,50.77,37.45,54,RUS,European Russia
UF4A,49.73,44.12,54,RUS,European Russia
UF4C,51.78,46.73,54,RUS,European Russia
UF4F,53.25,44.57,54,RUS,European Russia
UF4H,53.45,50.45,54,RUS,European Russia
UF4L,53.95,47.92,54,RUS,European Russia
UF4N,58.77,49.83,54,RUS,European Russia
UF4P,55.55,50.93,54,RUS,European Russia
UF4S,56.7,47.87,54,RUS,European Russia
UF4U,54.43,44.45,54,RUS,European Russia
UF4W,57.28,52.75,54,RUS,European Russia
UF4Y,55.55,47.1,54,RUS,European Russia
UF5A,55.75,37.62,54,RUS,European Russia
UF5D,55.7,36.97,54,RUS,European Russia
UF5E,52.85,36.43,54,RUS,European Russia
UF5G,52.7,39.15,54,RUS,European Russia
UF5I,57.15,34.62,54,RUS,European Russia
UF5K,51.05,40.15,54,RUS,European Russia
UF5L,55.0,33.0,54,RUS,European Russia
UF5M,57.87,39.2,54,RUS,European Russia
UF5N,58.55,43.68,54,RUS,European Russia
UF5P,53.92,37.58,54,RUS,European Russia
UF5R,52.72,41.57,54,RUS,European Russia
UF5S,54.4,40.6,54,RUS,European Russia
UF5T,56.48,44.53,54,RUS,European Russia
UF5U,57.02,41.52,54,RUS,European Russia
UF5V,56.08,40.62,54,RUS,European Russia
UF5W,51.75,36.02,54,RUS,European Russia
UF5X,54.43,35.43,54,RUS,European Russia
UF5Y,52.95,33.4,54,RUS,European Russia
UF5Z,50.77,37.45,54,RUS,European Russia
UF6A,45.37,39.43,54,RUS,European Russia
UF6E,43.92,41.78,54,RUS,European Russia
UF6F,45.05,43.27,54,RUS,European Russia
UF6I,46.57,45.32,54,RUS,European Russia
UF6J,43.18,44.23,54,RUS,European Russia
UF6K,44.93,34.1,54,RUS,European Russia
UF6L,47.87,41.18,54,RUS,European Russia
UF6P,43.4,45.72,54,RUS,European Russia
UF6Q,43.2,44.97,54,RUS,European Russia
UF6R,50.0,30.0,54,RUS,European Russia
UF6U,47.23,47.23,54,RUS,European Russia
UF6W,43.1,46.88,54,RUS,European Russia
UF6X,43.58,43.4,54,RUS,European Russia
UF6Y,44.65,40.0,54,RUS,European Russia
UF7A,45.37,39.43,54,RUS,European Russia
UF7E,43.92,41.78,54,RUS,European Russia
UF7F,45.05,43.27,54,RUS,European Russia
UF7I,46.57,45.32,54,RUS,European Russia
UF7J,43.18,44.23,54,RUS,European Russia
UF7K,44.93,34.1,54,RUS,European Russia
UF7L,47.87,41.18,54,RUS,European Russia
UF7P,43.4,45.72,54,RUS,European Russia
UF7Q,43.2,44.97,54,RUS,European Russia
UF7R,50.0,30.0,54,RUS,European Russia
UF7U,47.23,47.23,54,RUS,European Russia
UF7W,43.1,46.88,54,RUS,European Russia
UF7X,43.58,43.4,54,RUS,European Russia
UF7Y,44.65,40.0,54,RUS,European Russia
UF8,55.88,84.08,15,RUS,Asiatic Russia
UF8A,54.75,60.7,15,RUS,Asiatic Russia
UF8C,58.7,61.33,15,RUS,Asiatic Russia
UF8F,58.0,56.32,54,RUS,European Russia
UF8H,58.75,82.13,15,RUS,Asiatic Russia
UF8J,62.25,70.17,15,RUS,Asiatic Russia
UF8K,65.3,74.03,15,RUS,Asiatic Russia
UF8L,57.83,69.0,15,RUS,Asiatic Russia
UF8M,56.22,73.27,15,RUS,Asiatic Russia
UF8O,55.45,79.55,15,RUS,Asiatic Russia
UF8Q,55.57,64.75,15,RUS,Asiatic Russia
UF8S,52.13,55.6,15,RUS,Asiatic Russia
UF8U,54.93,87.23,15,RUS,Asiatic Russia
UF8W,54.47,56.27,15,RUS,Asiatic Russia
UF8X,64.28,54.47,54,RUS,European Russia
UF8Y,52.77,82.62,15,RUS,Asiatic Russia
UF8Z,50.92,86.92,15,RUS,Asiatic Russia
UF9,55.88,84.08,15,RUS,Asiatic Russia
UF9A,54.75,60.7,15,RUS,Asiatic Russia
UF9C,58.7,61.33,15,RUS,Asiatic Russia
UF9F,58.0,56.32,54,RUS,European Russia
UF9H,58.75,82.13,15,RUS,Asiatic Russia
UF9J,62.25,70.17,15,RUS,Asiatic Russia
UF9K,65.3,74.03,15,RUS,Asiatic Russia
UF9L,57.83,69.0,15,RUS,Asiatic Russia
UF9M,56.22,73.27,15,RUS,Asiatic Russia
UF9O,55.45,79.55,15,RUS,Asiatic Russia
UF9Q,55.57,64.75,15,RUS,Asiatic Russia
UF9S,52.13,55.6,15,RUS,Asiatic Russia
UF9U,54.93,87.23,15,RUS,Asiatic Russia
UF9W,54.47,56.27,15,RUS,Asiatic Russia
UF9X,64.28,54.47,54,RUS,European Russia
UF9Y,52.77,82.62,15,RUS,Asiatic Russia
UF9Z,50.92,86.92,15,RUS,Asiatic Russia
UG0,55.88,84.08,15,RUS,Asiatic Russia
UG0A,59.88,91.67,15,RUS,Asiatic Russia
UG0C,54.8,136.83,15,RUS,Asiatic Russia
UG0D,48.6,132.2,15,RUS,Asiatic Russia
UG0E,50.55,142.6,15,RUS,Asiatic Russia
UG0G,53.55,127.83,15,RUS,Asiatic Russia
UG0I,62.9,153.7,15,RUS,Asiatic Russia
UG0K,66.67,171.0,15,RUS,Asiatic Russia
UG0L,45.33,134.67,15,RUS,Asiatic Russia
UG0O,53.8,109.33,15,RUS,Asiatic Russia
UG0Q,66.4,129.17,15,RUS,Asiatic Russia
UG0R,57.37,106.0,15,RUS,Asiatic Russia
UG0U,54.0,118.0,15,RUS,Asiatic Russia
UG0W,53.5,90.0,15,RUS,Asiatic Russia
UG0X,56.0,159.0,15,RUS,Asiatic Russia
UG0Y,51.78,94.75,15,RUS,Asiatic Russia
UG1A,59.95,30.3,54,RUS,European Russia
UG1C,60.05,31.75,54,RUS,European Russia
UG1I,64.28,54.47,54,RUS,European Russia
UG1N,63.82,33.0,54,RUS,European Russia
UG1O,63.5,43.0,54,RUS,European Russia
UG1P,68.83,54.83,54,RUS,European Russia
UG1Q,60.08,40.45,54,RUS,European Russia
UG1T,58.43,32.38,54,RUS,European Russia
UG1W,57.32,29.25,54,RUS,European Russia
UG1Z,68.03,34.57,54,RUS,European Russia
UG2,54.72,20.52,126,RUS,Kaliningrad
UG3A,55.75,37.62,54,RUS,European Russia
UG3D,55.7,36.97,54,RUS,European Russia
UG3E,52.85,36.43,54,RUS,European Russia
UG3G,52.7,39.15,54,RUS,European Russia
UG3I,57.15,34.62,54,RUS,European Russia
UG3K,51.05,40.15,54,RUS,European Russia
UG3L,55.0,33.0,54,RUS,European Russia
UG3M,57.87,39.2,54,RUS,European Russia
UG3N,58.55,43.68,54,RUS,European Russia
UG3P,53.92,37.58,54,RUS,European Russia
UG3R,52.72,41.57,54,RUS,European Russia
UG3S,54.4,40.6,54,RUS,European Russia
UG3T,56.48,44.53,54,RUS,European Russia
UG3U,57.02,41.52,54,RUS,European Russia
UG3V,56.08,40.62,54,RUS,European Russia
UG3W,51.75,36.02,54,RUS,European Russia
UG3X,54.43,35.43,54,RUS,European Russia
UG3Y,52.95,33.4,54,RUS,European Russia
UG3Z,50.77,37.45,54,RUS,European Russia
UG4A,49.73,44.12,54,RUS,European Russia
UG4C,51.78,46.73,54,RUS,European Russia
UG4F,53.25,44.57,54,RUS,European Russia
UG4H,53.45,50.45,54,RUS,European Russia
UG4L,53.95,47.92,54,RUS,European Russia
UG4N,58.77,49.83,54,RUS,European Russia
UG4P,55.55,50.93,54,RUS,European Russia
UG4S,56.7,47.87,54,RUS,European Russia
UG4U,54.43,44.45,54,RUS,European Russia
UG4W,57.28,52.75,54,RUS,European Russia
UG4Y,55.55,47.1,54,RUS,European Russia
UG5A,55.75,37.62,54,RUS,European Russia
UG5D,55.7,36.97,54,RUS,European Russia
UG5E,52.85,36.43,54,RUS,European Russia
UG5G,52.7,39.15,54,RUS,European Russia
UG5I,57.15,34.62,54,RUS,European Russia
UG5K,51.05,40.15,54,RUS,European Russia
UG5L,55.0,33.0,54,RUS,European Russia
UG5M,57.87,39.2,54,RUS,European Russia
UG5N,58.55,43.68,54,RUS,European Russia
UG5P,53.92,37.58,54,RUS,European Russia
UG5R,52.72,41.57,54,RUS,European Russia
UG5S,54.4,40.6,54,RUS,European Russia
UG5T,56.48,44.53,54,RUS,European Russia
UG5U,57.02,41.52,54,RUS,European Russia
UG5V,56.08,40.62,54,RUS,European Russia
UG5W,51.75,36.02,54,RUS,European Russia
UG5X,54.43,35.43,54,RUS,European Russia
UG5Y,52.95,33.4,54,RUS,European Russia
UG5Z,50.77,37.45,54,RUS,European Russia
UG6A,45.37,39.43,54,RUS,European Russia
UG6E,43.92,41.78,54,RUS,European Russia
UG6F,45.05,43.27,54,RUS,European Russia
UG6I,46.57,45.32,54,RUS,European Russia
UG6J,43.18,44.23,54,RUS,European Russia
UG6K,44.93,34.1,54,RUS,European Russia
UG6L,47.87,41.18,54,RUS,European Russia
UG6P,43.4,45.72,54,RUS,European Russia
UG6Q,43.2,44.97,54,RUS,European Russia
UG6R,50.0,30.0,54,RUS,European Russia
UG6U,47.23,47.23,54,RUS,European Russia
UG6W,43.1,46.88,54,RUS,European Russia
UG6X,43.58,43.4,54,RUS,European Russia
UG6Y,44.65,40.0,54,RUS,European Russia
UG7A,45.37,39.43,54,RUS,European Russia
UG7E,43.92,41.78,54,RUS,European Russia
UG7F,45.05,43.27,54,RUS,European Russia
UG7I,46.57,45.32,54,RUS,European Russia
UG7J,43.18,44.23,54,RUS,European Russia
UG7K,44.93,34.1,54,RUS,European Russia
UG7L,47.87,41.18,54,RUS,European Russia
UG7P,43.4,45.72,54,RUS,European Russia
UG7Q,43.2,44.97,54,RUS,European Russia
UG7R,50.0,30.0,54,RUS,European Russia
UG7U,47.23,47.23,54,RUS,European Russia
UG7W,43.1,46.88,54,RUS,European Russia
UG7X,43.58,43.4,54,RUS,European Russia
UG7Y,44.65,40.0,54,RUS,European Russia
UG8,55.88,84.08,15,RUS,Asiatic Russia
UG8A,54.75,60.7,15,RUS,Asiatic Russia
UG8C,58.7,61.33,15,RUS,Asiatic Russia
UG8F,58.0,56.32,54,RUS,European Russia
UG8H,58.75,82.13,15,RUS,Asiatic Russia
UG8J,62.25,70.17,15,RUS,Asiatic Russia
UG8K,65.3,74.03,15,RUS,Asiatic Russia
UG8L,57.83,69.0,15,RUS,Asiatic Russia
UG8M,56.22,73.27,15,RUS,Asiatic Russia
UG8O,55.45,79.55,15,RUS,Asiatic Russia
UG8Q,55.57,64.75,15,RUS,Asiatic Russia
UG8S,52.13,55.6,15,RUS,Asiatic Russia
UG8U,54.93,87.23,15,RUS,Asiatic Russia
UG8W,54.47,56.27,15,RUS,Asiatic Russia
UG8X,64.28,54.47,54,RUS,European Russia
UG8Y,52.77,82.62,15,RUS,Asiatic Russia
UG8Z,50.92,86.92,15,RUS,Asiatic Russia
UG9,55.88,84.08,15,RUS,Asiatic Russia
UG9A,54.75,60.7,15,RUS,Asiatic Russia
UG9C,58.7,61.33,15,RUS,Asiatic Russia
UG9F,58.0,56.32,54,RUS,European Russia
UG9H,58.75,82.13,15,RUS,Asiatic Russia
UG9J,62.25,70.17,15,RUS,Asiatic Russia
UG9K,65.3,74.03,15,RUS,Asiatic Russia
UG9L,57.83,69.0,15,RUS,Asiatic Russia
UG9M,56.22,73.27,15,RUS,Asiatic Russia
UG9O,55.45,79.55,15,RUS,Asiatic Russia
UG9Q,55.57,64.75,15,RUS,Asiatic Russia
UG9S,52.13,55.6,15,RUS,Asiatic Russia
UG9U,54.93,87.23,15,RUS,Asiatic Russia
UG9W,54.47,56.27,15,RUS,Asiatic Russia
UG9X,64.28,54.47,54,RUS,European Russia
UG9Y,52.77,82.62,15,RUS,Asiatic Russia
UG9Z,50.92,86.92,15,RUS,Asiatic Russia
UH0,55.88,84.08,15,RUS,Asiatic Russia
UH0A,59.88,91.67,15,RUS,Asiatic Russia
UH0C,54.8,136.83,15,RUS,Asiatic Russia
UH0D,48.6,132.2,15,RUS,Asiatic Russia
UH0E,50.55,142.6,15,RUS,Asiatic Russia
UH0G,53.55,127.83,15,RUS,Asiatic Russia
UH0I,62.9,153.7,15,RUS,Asiatic Russia
UH0K,66.67,171.0,15,RUS,Asiatic Russia
UH0L,45.33,134.67,15,RUS,Asiatic Russia
UH0O,53.8,109.33,15,RUS,Asiatic Russia
UH0Q,66.4,129.17,15,RUS,Asiatic Russia
UH0R,57.37,106.0,15,RUS,Asiatic Russia
UH0U,54.0,118.0,15,RUS,Asiatic Russia
UH0W,53.5,90.0,15,RUS,Asiatic Russia
UH0X,56.0,159.0,15,RUS,Asiatic Russia
UH0Y,51.78,94.75,15,RUS,Asiatic Russia
UH1A,59.95,30.3,54,RUS,European Russia
UH1C,60.05,31.75,54,RUS,European Russia
UH1I,64.28,54.47,54,RUS,European Russia
UH1N,63.82,33.0,54,RUS,European Russia
UH1O,63.5,43.0,54,RUS,European Russia
UH1P,68.83,54.83,54,RUS,European Russia
UH1Q,60.08,40.45,54,RUS,European Russia
UH1T,58.43,32.38,54,RUS,European Russia
UH1W,57.32,29.25,54,RUS,European Russia
UH1Z,68.03,34.57,54,RUS,European Russia
UH2,54.72,20.52,126,RUS,Kaliningrad
UH3A,55.75,37.62,54,RUS,European Russia
UH3D,55.7,36.97,54,RUS,European Russia
UH3E,52.85,36.43,54,RUS,European Russia
UH3G,52.7,39.15,54,RUS,European Russia
UH3I,57.15,34.62,54,RUS,European Russia
UH3K,51.05,40.15,54,RUS,European Russia
UH3L,55.0,33.0,54,RUS,European Russia
UH3M,57.87,39.2,54,RUS,European Russia
UH3N,58.55,43.68,54,RUS,European Russia
UH3P,53.92,37.58,54,RUS,European Russia
UH3R,52.72,41.57,54,RUS,European Russia
UH3S,54.4,40.6,54,RUS,European Russia
UH3T,56.48,44.53,54,RUS,European Russia
UH3U,57.02,41.52,54,RUS,European Russia
UH3V,56.08,40.62,54,RUS,European Russia
UH3W,51.75,36.02,54,RUS,European Russia
UH3X,54.43,35.43,54,RUS,European Russia
UH3Y,52.95,33.4,54,RUS,European Russia
UH3Z,50.77,37.45,54,RUS,European Russia
UH4A,49.73,44.12,54,RUS,European Russia
UH4C,51.78,46.73,54,RUS,European Russia
UH4F,53.25,44.57,54,RUS,European Russia
UH4H,53.45,50.45,54,RUS,European Russia
UH4L,53.95,47.92,54,RUS,European Russia
UH4N,58.77,49.83,54,RUS,European Russia
UH4P,55.55,50.93,54,RUS,European Russia
UH4S,56.7,47.87,54,RUS,European Russia
UH4U,54.43,44.45,54,RUS,European Russia
UH4W,57.28,52.75,54,RUS,European Russia
UH4Y,55.55,47.1,54,RUS,European Russia
UH5A,55.75,37.62,54,RUS,European Russia
UH5D,55.7,36.97,54,RUS,European Russia
UH5E,52.85,36.43,54,RUS,European Russia
UH5G,52.7,39.15,54,RUS,European Russia
UH5I,57.15,34.62,54,RUS,European Russia
UH5K,51.05,40.15,54,RUS,European Russia
UH5L,55.0,33.0,54,RUS,European Russia
UH5M,57.87,39.2,54,RUS,European Russia
UH5N,58.55,43.68,54,RUS,European Russia
UH5P,53.92,37.58,54,RUS,European Russia
UH5R,52.72,41.57,54,RUS,European Russia
UH5S,54.4,40.6,54,RUS,European Russia
UH5T,56.48,44.53,54,RUS,European Russia
UH5U,57.02,41.52,54,RUS,European Russia
UH5V,56.08,40.62,54,RUS,European Russia
UH5W,51.75,36.02,54,RUS,European Russia
UH5X,54.43,35.43,54,RUS,European Russia
UH5Y,52.95,33.4,54,RUS,European Russia
UH5Z,50.77,37.45,54,RUS,European Russia
UH6A,45.37,39.43,54,RUS,European Russia
UH6E,43.92,41.78,54,RUS,European Russia
UH6F,45.05,43.27,54,RUS,European Russia
UH6I,46.57,45.32,54,RUS,European Russia
UH6J,43.18,44.23,54,RUS,European Russia
UH6K,44.93,34.1,54,RUS,European Russia
UH6L,47.87,41.18,54,RUS,European Russia
UH6P,43.4,45.72,54,RUS,European Russia
UH6Q,43.2,44.97,54,RUS,European Russia
UH6R,50.0,30.0,54,RUS,European Russia
UH6U,47.23,47.23,54,RUS,European Russia
UH6W,43.1,46.88,54,RUS,European Russia
UH6X,43.58,43.4,54,RUS,European Russia
UH6Y,44.65,40.0,54,RUS,European Russia
UH7A,45.37,39.43,54,RUS,European Russia
UH7E,43.92,41.78,54,RUS,European Russia
UH7F,45.05,43.27,54,RUS,European Russia
UH7I,46.57,45.32,54,RUS,European Russia
UH7J,43.18,44.23,54,RUS,European Russia
UH7K,44.93,34.1,54,RUS,European Russia
UH7L,47.87,41.18,54,RUS,European Russia
UH7P,43.4,45.72,54,RUS,European Russia
